year,circuit,lap,rank,rider,time,gap
2017,AME,21,16,38,2M13.502S,1M22.090S
2017,ARA,1,1,99,1M51.530S,
2017,ARA,1,2,46,1M52.360S,0.830S
2017,ARA,1,3,4,1M52.765S,1.235S
2017,ARA,1,4,93,1M52.885S,1.355S
2017,ARA,1,5,25,1M52.971S,1.441S
2017,ARA,1,6,26,1M53.696S,2.166S
2017,ARA,1,7,35,1M53.770S,2.240S
2017,ARA,1,8,36,1M54.044S,2.514S
2017,ARA,1,9,41,1M54.273S,2.743S
2017,ARA,1,10,29,1M54.465S,2.935S
2017,ARA,1,11,19,1M54.925S,3.395S
2017,ARA,1,12,44,1M55.195S,3.665S
2017,ARA,1,13,5,1M55.385S,3.855S
2017,ARA,1,14,43,1M55.505S,3.975S
2017,ARA,1,15,9,1M55.682S,4.152S
2017,ARA,1,16,17,1M55.880S,4.350S
2017,ARA,1,17,76,1M56.023S,4.493S
2017,ARA,1,18,45,1M56.232S,4.702S
2017,ARA,1,19,38,1M56.284S,4.754S
2017,ARA,1,20,53,1M56.606S,5.076S
2017,ARA,1,21,42,1M56.923S,5.393S
2017,ARA,1,22,94,1M57.084S,5.554S
2017,ARA,1,23,8,1M57.557S,6.027S
2017,ARA,1,24,22,1M57.671S,6.141S
2017,ARA,2,1,99,1M49.564S,
2017,ARA,2,2,46,1M49.334S,0.600S
2017,ARA,2,3,4,1M49.705S,1.376S
2017,ARA,2,4,93,1M49.703S,1.494S
2017,ARA,2,5,25,1M50.439S,2.316S
2017,ARA,2,6,26,1M50.217S,2.819S
2017,ARA,2,7,35,1M50.385S,3.061S
2017,ARA,2,8,41,1M49.934S,3.113S
2017,ARA,2,9,36,1M50.435S,3.385S
2017,ARA,2,10,19,1M50.034S,3.865S
2017,ARA,2,11,29,1M50.733S,4.104S
2017,ARA,2,12,5,1M49.986S,4.277S
2017,ARA,2,13,44,1M50.481S,4.582S
2017,ARA,2,14,43,1M50.238S,4.649S
2017,ARA,2,15,9,1M50.497S,5.085S
2017,ARA,2,16,17,1M50.524S,5.310S
2017,ARA,2,17,38,1M50.515S,5.705S
2017,ARA,2,18,76,1M50.798S,5.727S
2017,ARA,2,19,53,1M50.779S,6.291S
2017,ARA,2,20,45,1M51.487S,6.625S
2017,ARA,2,21,42,1M50.981S,6.810S
2017,ARA,2,22,94,1M51.075S,7.065S
2017,ARA,2,23,22,1M52.001S,8.578S
2017,ARA,2,24,8,1M52.132S,8.595S
2017,ARA,3,1,99,1M49.648S,
2017,ARA,3,2,46,1M49.414S,0.366S
2017,ARA,3,3,4,1M49.251S,0.979S
2017,ARA,3,4,93,1M49.234S,1.080S
2017,ARA,3,5,25,1M50.322S,2.990S
2017,ARA,3,6,26,1M49.854S,3.025S
2017,ARA,3,7,35,1M49.852S,3.265S
2017,ARA,3,8,41,1M50.017S,3.482S
2017,ARA,3,9,36,1M49.842S,3.579S
2017,ARA,3,10,19,1M49.726S,3.943S
2017,ARA,3,11,5,1M49.610S,4.239S
2017,ARA,3,12,29,1M50.261S,4.717S
2017,ARA,3,13,44,1M50.033S,4.967S
2017,ARA,3,14,17,1M49.810S,5.472S
2017,ARA,3,15,43,1M50.636S,5.637S
2017,ARA,3,16,9,1M50.735S,6.172S
2017,ARA,3,17,38,1M50.296S,6.353S
2017,ARA,3,18,76,1M50.668S,6.747S
2017,ARA,3,19,53,1M50.327S,6.970S
2017,ARA,3,20,45,1M50.438S,7.415S
2017,ARA,3,21,42,1M50.505S,7.667S
2017,ARA,3,22,94,1M50.703S,8.120S
2017,ARA,3,23,8,1M50.834S,9.781S
2017,ARA,3,24,22,1M51.384S,10.314S
2017,ARA,4,1,99,1M49.666S,
2017,ARA,4,2,46,1M49.566S,0.266S
2017,ARA,4,3,4,1M49.421S,0.734S
2017,ARA,4,4,93,1M49.419S,0.833S
2017,ARA,4,5,25,1M49.689S,3.013S
2017,ARA,4,6,26,1M49.825S,3.184S
2017,ARA,4,7,35,1M49.897S,3.496S
2017,ARA,4,8,41,1M50.128S,3.944S
2017,ARA,4,9,36,1M50.220S,4.133S
2017,ARA,4,10,19,1M49.942S,4.219S
2017,ARA,4,11,5,1M49.992S,4.565S
2017,ARA,4,12,29,1M50.042S,5.093S
2017,ARA,4,13,44,1M50.151S,5.452S
2017,ARA,4,14,17,1M49.957S,5.763S
2017,ARA,4,15,43,1M50.307S,6.278S
2017,ARA,4,16,9,1M50.462S,6.968S
2017,ARA,4,17,38,1M50.415S,7.102S
2017,ARA,4,18,76,1M50.676S,7.757S
2017,ARA,4,19,45,1M50.165S,7.914S
2017,ARA,4,20,53,1M50.760S,8.064S
2017,ARA,4,21,42,1M50.407S,8.408S
2017,ARA,4,22,94,1M50.697S,9.151S
2017,ARA,4,23,8,1M51.178S,11.293S
2017,ARA,4,24,22,1M51.065S,11.713S
2017,ARA,5,1,99,1M49.859S,
2017,ARA,5,2,46,1M49.985S,0.392S
2017,ARA,5,3,4,1M49.807S,0.682S
2017,ARA,5,4,93,1M49.802S,0.776S
2017,ARA,5,5,25,1M49.673S,2.827S
2017,ARA,5,6,26,1M49.725S,3.050S
2017,ARA,5,7,35,1M49.568S,3.205S
2017,ARA,5,8,41,1M49.808S,3.893S
2017,ARA,5,9,19,1M49.682S,4.042S
2017,ARA,5,10,36,1M49.931S,4.205S
2017,ARA,5,11,5,1M50.027S,4.733S
2017,ARA,5,12,29,1M50.008S,5.242S
2017,ARA,5,13,44,1M49.926S,5.519S
2017,ARA,5,14,17,1M50.142S,6.046S
2017,ARA,5,15,43,1M50.257S,6.676S
2017,ARA,5,16,9,1M50.558S,7.667S
2017,ARA,5,17,38,1M50.649S,7.892S
2017,ARA,5,18,45,1M50.276S,8.331S
2017,ARA,5,19,53,1M51.393S,9.598S
2017,ARA,5,20,76,1M51.771S,9.669S
2017,ARA,5,21,42,1M51.185S,9.734S
2017,ARA,5,22,94,1M50.710S,10.002S
2017,ARA,5,23,8,1M50.862S,12.296S
2017,ARA,5,24,22,1M51.091S,12.945S
2017,ARA,6,1,99,1M49.907S,
2017,ARA,6,2,46,1M49.656S,0.141S
2017,ARA,6,3,93,1M49.792S,0.661S
2017,ARA,6,4,4,1M49.955S,0.730S
2017,ARA,6,5,25,1M49.873S,2.793S
2017,ARA,6,6,26,1M49.877S,3.020S
2017,ARA,6,7,35,1M49.854S,3.152S
2017,ARA,6,8,41,1M49.666S,3.652S
2017,ARA,6,9,19,1M49.739S,3.874S
2017,ARA,6,10,36,1M49.846S,4.144S
2017,ARA,6,11,5,1M49.955S,4.781S
2017,ARA,6,12,29,1M49.739S,5.074S
2017,ARA,6,13,44,1M49.944S,5.556S
2017,ARA,6,14,43,1M50.801S,7.570S
2017,ARA,6,15,9,1M50.462S,8.222S
2017,ARA,6,16,38,1M50.370S,8.355S
2017,ARA,6,17,45,1M50.257S,8.681S
2017,ARA,6,18,53,1M50.145S,9.836S
2017,ARA,6,19,42,1M50.641S,10.468S
2017,ARA,6,20,76,1M51.516S,11.278S
2017,ARA,6,21,94,1M51.226S,11.321S
2017,ARA,6,22,8,1M50.918S,13.307S
2017,ARA,6,23,22,1M51.129S,14.167S
2017,ARA,6,24,17,2M39.439S,55.578S
2017,ARA,7,1,99,1M50.043S,
2017,ARA,7,2,46,1M50.068S,0.166S
2017,ARA,7,3,93,1M49.928S,0.546S
2017,ARA,7,4,4,1M49.987S,0.674S
2017,ARA,7,5,25,1M49.800S,2.550S
2017,ARA,7,6,26,1M49.716S,2.693S
2017,ARA,7,7,35,1M49.855S,2.964S
2017,ARA,7,8,41,1M49.974S,3.583S
2017,ARA,7,9,19,1M49.876S,3.707S
2017,ARA,7,10,36,1M50.036S,4.137S
2017,ARA,7,11,5,1M50.001S,4.739S
2017,ARA,7,12,29,1M50.193S,5.224S
2017,ARA,7,13,44,1M49.919S,5.432S
2017,ARA,7,14,43,1M50.390S,7.917S
2017,ARA,7,15,9,1M50.865S,9.044S
2017,ARA,7,16,45,1M50.580S,9.218S
2017,ARA,7,17,38,1M51.188S,9.500S
2017,ARA,7,18,53,1M50.325S,10.118S
2017,ARA,7,19,42,1M50.755S,11.180S
2017,ARA,7,20,94,1M50.812S,12.090S
2017,ARA,7,21,76,1M51.425S,12.660S
2017,ARA,7,22,8,1M50.687S,13.951S
2017,ARA,7,23,22,1M51.248S,15.372S
2017,ARA,7,24,17,1M51.733S,57.268S
2017,ARA,8,1,99,1M49.799S,
2017,ARA,8,2,46,1M49.791S,0.158S
2017,ARA,8,3,93,1M49.610S,0.357S
2017,ARA,8,4,4,1M50.042S,0.917S
2017,ARA,8,5,25,1M49.679S,2.430S
2017,ARA,8,6,26,1M49.645S,2.539S
2017,ARA,8,7,35,1M49.691S,2.856S
2017,ARA,8,8,41,1M49.492S,3.276S
2017,ARA,8,9,19,1M49.811S,3.719S
2017,ARA,8,10,36,1M49.830S,4.168S
2017,ARA,8,11,5,1M49.792S,4.732S
2017,ARA,8,12,44,1M50.148S,5.781S
2017,ARA,8,13,29,1M51.225S,6.650S
2017,ARA,8,14,43,1M50.149S,8.267S
2017,ARA,8,15,45,1M50.435S,9.854S
2017,ARA,8,16,9,1M51.067S,10.312S
2017,ARA,8,17,38,1M51.194S,10.895S
2017,ARA,8,18,53,1M50.651S,10.970S
2017,ARA,8,19,42,1M50.258S,11.639S
2017,ARA,8,20,94,1M50.646S,12.937S
2017,ARA,8,21,76,1M51.396S,14.257S
2017,ARA,8,22,8,1M50.572S,14.724S
2017,ARA,8,23,22,1M51.430S,17.003S
2017,ARA,8,24,17,1M51.001S,58.470S
2017,ARA,9,1,99,1M49.935S,
2017,ARA,9,2,46,1M50.134S,0.357S
2017,ARA,9,3,4,1M49.794S,0.776S
2017,ARA,9,4,93,1M50.598S,1.020S
2017,ARA,9,5,25,1M49.889S,2.384S
2017,ARA,9,6,26,1M49.942S,2.546S
2017,ARA,9,7,35,1M49.955S,2.876S
2017,ARA,9,8,41,1M49.774S,3.115S
2017,ARA,9,9,19,1M49.547S,3.331S
2017,ARA,9,10,36,1M49.771S,4.004S
2017,ARA,9,11,5,1M49.752S,4.549S
2017,ARA,9,12,44,1M49.956S,5.802S
2017,ARA,9,13,29,1M50.749S,7.464S
2017,ARA,9,14,43,1M50.413S,8.745S
2017,ARA,9,15,45,1M49.993S,9.912S
2017,ARA,9,16,9,1M50.424S,10.801S
2017,ARA,9,17,53,1M50.426S,11.461S
2017,ARA,9,18,38,1M51.094S,12.054S
2017,ARA,9,19,42,1M50.658S,12.362S
2017,ARA,9,20,94,1M50.854S,13.856S
2017,ARA,9,21,8,1M51.360S,16.149S
2017,ARA,9,22,76,1M51.989S,16.311S
2017,ARA,9,23,22,1M51.809S,18.877S
2017,ARA,9,24,17,1M51.434S,59.969S
2017,ARA,10,1,99,1M49.713S,
2017,ARA,10,2,46,1M49.654S,0.298S
2017,ARA,10,3,93,1M49.562S,0.869S
2017,ARA,10,4,4,1M49.889S,0.952S
2017,ARA,10,5,25,1M49.921S,2.592S
2017,ARA,10,6,26,1M49.934S,2.767S
2017,ARA,10,7,35,1M49.874S,3.037S
2017,ARA,10,8,41,1M49.738S,3.140S
2017,ARA,10,9,19,1M49.780S,3.398S
2017,ARA,10,10,36,1M49.935S,4.226S
2017,ARA,10,11,5,1M50.318S,5.154S
2017,ARA,10,12,44,1M50.225S,6.314S
2017,ARA,10,13,29,1M50.897S,8.648S
2017,ARA,10,14,43,1M50.294S,9.326S
2017,ARA,10,15,45,1M50.402S,10.601S
2017,ARA,10,16,9,1M51.009S,12.097S
2017,ARA,10,17,53,1M50.421S,12.169S
2017,ARA,10,18,38,1M50.629S,12.970S
2017,ARA,10,19,42,1M50.602S,13.251S
2017,ARA,10,20,94,1M50.616S,14.759S
2017,ARA,10,21,8,1M50.787S,17.223S
2017,ARA,10,22,76,1M51.259S,17.857S
2017,ARA,10,23,22,1M51.543S,20.707S
2017,ARA,10,24,17,1M55.522S,1M05.778S
2017,ARA,11,1,99,1M49.762S,
2017,ARA,11,2,46,1M49.943S,0.479S
2017,ARA,11,3,93,1M49.935S,1.042S
2017,ARA,11,4,4,1M50.014S,1.204S
2017,ARA,11,5,25,1M49.689S,2.519S
2017,ARA,11,6,26,1M49.644S,2.649S
2017,ARA,11,7,41,1M49.766S,3.144S
2017,ARA,11,8,19,1M49.713S,3.349S
2017,ARA,11,9,36,1M50.424S,4.888S
2017,ARA,11,10,5,1M50.331S,5.723S
2017,ARA,11,11,35,1M52.858S,6.133S
2017,ARA,11,12,44,1M49.920S,6.472S
2017,ARA,11,13,29,1M50.571S,9.457S
2017,ARA,11,14,43,1M50.506S,10.070S
2017,ARA,11,15,45,1M50.559S,11.398S
2017,ARA,11,16,9,1M50.898S,13.233S
2017,ARA,11,17,53,1M50.905S,13.312S
2017,ARA,11,18,38,1M51.159S,14.367S
2017,ARA,11,19,42,1M50.947S,14.436S
2017,ARA,11,20,94,1M50.743S,15.740S
2017,ARA,11,21,8,1M50.479S,17.940S
2017,ARA,11,22,76,1M51.432S,19.527S
2017,ARA,11,23,22,1M51.402S,22.347S
2017,ARA,12,1,99,1M49.712S,
2017,ARA,12,2,93,1M49.390S,0.720S
2017,ARA,12,3,46,1M50.104S,0.871S
2017,ARA,12,4,4,1M49.852S,1.344S
2017,ARA,12,5,25,1M49.837S,2.644S
2017,ARA,12,6,26,1M49.747S,2.684S
2017,ARA,12,7,41,1M49.704S,3.136S
2017,ARA,12,8,19,1M49.744S,3.381S
2017,ARA,12,9,36,1M50.296S,5.472S
2017,ARA,12,10,5,1M50.073S,6.084S
2017,ARA,12,11,35,1M50.314S,6.735S
2017,ARA,12,12,44,1M50.222S,6.982S
2017,ARA,12,13,29,1M50.100S,9.845S
2017,ARA,12,14,43,1M50.307S,10.665S
2017,ARA,12,15,45,1M50.890S,12.576S
2017,ARA,12,16,53,1M50.739S,14.339S
2017,ARA,12,17,9,1M51.174S,14.695S
2017,ARA,12,18,42,1M50.625S,15.349S
2017,ARA,12,19,38,1M51.401S,16.056S
2017,ARA,12,20,94,1M51.065S,17.093S
2017,ARA,12,21,8,1M50.567S,18.795S
2017,ARA,12,22,76,1M52.218S,22.033S
2017,ARA,12,23,22,1M51.274S,23.909S
2017,ARA,13,1,99,1M49.706S,
2017,ARA,13,2,93,1M49.493S,0.507S
2017,ARA,13,3,46,1M50.127S,1.292S
2017,ARA,13,4,4,1M50.100S,1.738S
2017,ARA,13,5,26,1M49.508S,2.486S
2017,ARA,13,6,25,1M49.991S,2.929S
2017,ARA,13,7,41,1M49.738S,3.168S
2017,ARA,13,8,19,1M49.770S,3.445S
2017,ARA,13,9,36,1M50.350S,6.116S
2017,ARA,13,10,5,1M49.869S,6.247S
2017,ARA,13,11,35,1M49.756S,6.785S
2017,ARA,13,12,44,1M50.283S,7.559S
2017,ARA,13,13,29,1M50.157S,10.296S
2017,ARA,13,14,43,1M50.507S,11.466S
2017,ARA,13,15,45,1M51.204S,14.074S
2017,ARA,13,16,53,1M50.449S,15.082S
2017,ARA,13,17,9,1M51.089S,16.078S
2017,ARA,13,18,42,1M50.575S,16.218S
2017,ARA,13,19,38,1M50.958S,17.308S
2017,ARA,13,20,94,1M51.035S,18.422S
2017,ARA,13,21,8,1M50.800S,19.889S
2017,ARA,13,22,76,1M52.149S,24.476S
2017,ARA,13,23,22,1M51.354S,25.557S
2017,ARA,14,1,99,1M49.919S,
2017,ARA,14,2,93,1M49.619S,0.207S
2017,ARA,14,3,46,1M49.975S,1.348S
2017,ARA,14,4,4,1M50.008S,1.827S
2017,ARA,14,5,26,1M49.334S,1.901S
2017,ARA,14,6,25,1M49.828S,2.838S
2017,ARA,14,7,41,1M49.628S,2.877S
2017,ARA,14,8,19,1M49.595S,3.121S
2017,ARA,14,9,5,1M50.437S,6.765S
2017,ARA,14,10,36,1M50.656S,6.853S
2017,ARA,14,11,35,1M50.133S,6.999S
2017,ARA,14,12,44,1M50.001S,7.641S
2017,ARA,14,13,29,1M50.057S,10.434S
2017,ARA,14,14,43,1M50.439S,11.986S
2017,ARA,14,15,45,1M51.015S,15.170S
2017,ARA,14,16,53,1M50.654S,15.817S
2017,ARA,14,17,9,1M50.913S,17.072S
2017,ARA,14,18,42,1M50.838S,17.137S
2017,ARA,14,19,38,1M50.684S,18.073S
2017,ARA,14,20,94,1M50.761S,19.264S
2017,ARA,14,21,8,1M50.561S,20.531S
2017,ARA,14,22,76,1M52.242S,26.799S
2017,ARA,14,23,22,1M51.537S,27.175S
2017,ARA,15,1,99,1M49.864S,
2017,ARA,15,2,93,1M49.731S,0.074S
2017,ARA,15,3,46,1M50.277S,1.761S
2017,ARA,15,4,26,1M49.880S,1.917S
2017,ARA,15,5,4,1M50.088S,2.051S
2017,ARA,15,6,25,1M49.715S,2.689S
2017,ARA,15,7,41,1M49.806S,2.819S
2017,ARA,15,8,19,1M49.849S,3.106S
2017,ARA,15,9,5,1M50.109S,7.010S
2017,ARA,15,10,35,1M50.092S,7.227S
2017,ARA,15,11,36,1M50.807S,7.796S
2017,ARA,15,12,44,1M50.306S,8.083S
2017,ARA,15,13,29,1M51.379S,11.949S
2017,ARA,15,14,43,1M50.892S,13.014S
2017,ARA,15,15,45,1M50.907S,16.213S
2017,ARA,15,16,53,1M50.630S,16.583S
2017,ARA,15,17,9,1M51.127S,18.335S
2017,ARA,15,18,42,1M51.116S,18.389S
2017,ARA,15,19,38,1M50.894S,19.103S
2017,ARA,15,20,94,1M51.090S,20.490S
2017,ARA,15,21,8,1M50.788S,21.455S
2017,ARA,15,22,76,1M52.213S,29.148S
2017,ARA,15,23,22,1M51.907S,29.218S
2017,ARA,16,1,93,1M50.068S,
2017,ARA,16,2,99,1M50.249S,0.107S
2017,ARA,16,3,26,1M49.878S,1.653S
2017,ARA,16,4,46,1M50.258S,1.877S
2017,ARA,16,5,4,1M50.215S,2.124S
2017,ARA,16,6,25,1M49.839S,2.386S
2017,ARA,16,7,41,1M50.003S,2.680S
2017,ARA,16,8,19,1M50.081S,3.045S
2017,ARA,16,9,5,1M50.427S,7.295S
2017,ARA,16,10,35,1M50.431S,7.516S
2017,ARA,16,11,36,1M50.566S,8.220S
2017,ARA,16,12,44,1M50.414S,8.355S
2017,ARA,16,13,29,1M51.013S,12.820S
2017,ARA,16,14,43,1M50.829S,13.701S
2017,ARA,16,15,53,1M50.813S,17.254S
2017,ARA,16,16,45,1M51.570S,17.641S
2017,ARA,16,17,42,1M51.311S,19.558S
2017,ARA,16,18,9,1M51.567S,19.760S
2017,ARA,16,19,38,1M51.175S,20.136S
2017,ARA,16,20,94,1M50.704S,21.052S
2017,ARA,16,21,8,1M50.560S,21.873S
2017,ARA,16,22,22,1M52.088S,31.164S
2017,ARA,16,23,76,1M52.426S,31.432S
2017,ARA,17,1,93,1M49.722S,
2017,ARA,17,2,99,1M50.294S,0.679S
2017,ARA,17,3,26,1M49.785S,1.716S
2017,ARA,17,4,46,1M49.918S,2.073S
2017,ARA,17,5,4,1M50.030S,2.432S
2017,ARA,17,6,25,1M49.984S,2.648S
2017,ARA,17,7,41,1M49.900S,2.858S
2017,ARA,17,8,19,1M49.841S,3.164S
2017,ARA,17,9,5,1M50.794S,8.367S
2017,ARA,17,10,44,1M50.454S,9.087S
2017,ARA,17,11,36,1M50.725S,9.223S
2017,ARA,17,12,29,1M50.771S,13.869S
2017,ARA,17,13,43,1M50.838S,14.817S
2017,ARA,17,14,53,1M50.565S,18.097S
2017,ARA,17,15,45,1M50.680S,18.599S
2017,ARA,17,16,42,1M50.621S,20.457S
2017,ARA,17,17,9,1M51.765S,21.803S
2017,ARA,17,18,38,1M51.882S,22.296S
2017,ARA,17,19,94,1M51.010S,22.340S
2017,ARA,17,20,8,1M50.642S,22.793S
2017,ARA,17,21,22,1M51.612S,33.054S
2017,ARA,17,22,76,1M51.505S,33.215S
2017,ARA,18,1,93,1M49.821S,
2017,ARA,18,2,99,1M49.774S,0.632S
2017,ARA,18,3,26,1M49.386S,1.281S
2017,ARA,18,4,46,1M50.256S,2.508S
2017,ARA,18,5,25,1M49.879S,2.706S
2017,ARA,18,6,4,1M50.137S,2.748S
2017,ARA,18,7,41,1M49.803S,2.840S
2017,ARA,18,8,19,1M49.759S,3.102S
2017,ARA,18,9,5,1M50.670S,9.216S
2017,ARA,18,10,44,1M50.213S,9.479S
2017,ARA,18,11,36,1M50.826S,10.228S
2017,ARA,18,12,29,1M50.629S,14.677S
2017,ARA,18,13,43,1M50.771S,15.767S
2017,ARA,18,14,53,1M50.767S,19.043S
2017,ARA,18,15,45,1M50.786S,19.564S
2017,ARA,18,16,42,1M50.636S,21.272S
2017,ARA,18,17,9,1M51.680S,23.662S
2017,ARA,18,18,94,1M51.177S,23.696S
2017,ARA,18,19,8,1M51.682S,24.654S
2017,ARA,18,20,38,1M52.450S,24.925S
2017,ARA,18,21,22,1M51.703S,34.936S
2017,ARA,18,22,76,1M51.839S,35.233S
2017,ARA,19,1,93,1M49.526S,
2017,ARA,19,2,99,1M49.621S,0.727S
2017,ARA,19,3,26,1M49.140S,0.895S
2017,ARA,19,4,46,1M50.868S,3.850S
2017,ARA,19,5,25,1M50.745S,3.925S
2017,ARA,19,6,4,1M51.026S,4.248S
2017,ARA,19,7,19,1M50.700S,4.276S
2017,ARA,19,8,41,1M51.212S,4.526S
2017,ARA,19,9,5,1M50.591S,10.281S
2017,ARA,19,10,44,1M50.555S,10.508S
2017,ARA,19,11,36,1M50.317S,11.019S
2017,ARA,19,12,29,1M50.496S,15.647S
2017,ARA,19,13,43,1M50.752S,16.993S
2017,ARA,19,14,53,1M51.074S,20.591S
2017,ARA,19,15,45,1M50.739S,20.777S
2017,ARA,19,16,42,1M51.161S,22.907S
2017,ARA,19,17,94,1M50.885S,25.055S
2017,ARA,19,18,8,1M51.200S,26.328S
2017,ARA,19,19,9,1M52.495S,26.631S
2017,ARA,19,20,38,1M51.711S,27.110S
2017,ARA,19,21,76,1M52.096S,37.803S
2017,ARA,19,22,22,1M52.438S,37.848S
2017,ARA,20,1,93,1M49.669S,
2017,ARA,20,2,99,1M49.829S,0.887S
2017,ARA,20,3,26,1M49.705S,0.931S
2017,ARA,20,4,46,1M50.463S,4.644S
2017,ARA,20,5,25,1M50.428S,4.684S
2017,ARA,20,6,41,1M50.368S,5.225S
2017,ARA,20,7,4,1M50.873S,5.452S
2017,ARA,20,8,19,1M50.872S,5.479S
2017,ARA,20,9,5,1M50.264S,10.876S
2017,ARA,20,10,44,1M50.373S,11.212S
2017,ARA,20,11,36,1M50.637S,11.987S
2017,ARA,20,12,29,1M50.504S,16.482S
2017,ARA,20,13,43,1M51.073S,18.397S
2017,ARA,20,14,53,1M50.713S,21.635S
2017,ARA,20,15,45,1M50.978S,22.086S
2017,ARA,20,16,42,1M51.369S,24.607S
2017,ARA,20,17,94,1M50.818S,26.204S
2017,ARA,20,18,8,1M50.680S,27.339S
2017,ARA,20,19,9,1M52.098S,29.060S
2017,ARA,20,20,38,1M51.650S,29.091S
2017,ARA,20,21,76,1M52.189S,40.323S
2017,ARA,20,22,22,1M52.320S,40.499S
2017,ARA,21,1,93,1M49.685S,
2017,ARA,21,2,26,1M49.885S,1.131S
2017,ARA,21,3,99,1M50.330S,1.532S
2017,ARA,21,4,25,1M50.328S,5.327S
2017,ARA,21,5,46,1M50.603S,5.562S
2017,ARA,21,6,41,1M50.306S,5.846S
2017,ARA,21,7,4,1M50.563S,6.330S
2017,ARA,21,8,19,1M50.575S,6.369S
2017,ARA,21,9,5,1M50.532S,11.723S
2017,ARA,21,10,44,1M50.611S,12.138S
2017,ARA,21,11,36,1M51.020S,13.322S
2017,ARA,21,12,29,1M50.275S,17.072S
2017,ARA,21,13,43,1M51.216S,19.928S
2017,ARA,21,14,53,1M50.870S,22.820S
2017,ARA,21,15,45,1M50.668S,23.069S
2017,ARA,21,16,94,1M51.045S,27.564S
2017,ARA,21,17,42,1M53.458S,28.380S
2017,ARA,21,18,8,1M51.058S,28.712S
2017,ARA,21,19,9,1M52.463S,31.838S
2017,ARA,21,20,38,1M52.572S,31.978S
2017,ARA,21,21,76,1M52.227S,42.865S
2017,ARA,21,22,22,1M52.494S,43.308S
2017,ARA,22,1,93,1M49.650S,
2017,ARA,22,2,26,1M49.633S,1.114S
2017,ARA,22,3,99,1M50.080S,1.962S
2017,ARA,22,4,25,1M49.824S,5.501S
2017,ARA,22,5,46,1M49.978S,5.890S
2017,ARA,22,6,41,1M50.213S,6.409S
2017,ARA,22,7,4,1M50.484S,7.164S
2017,ARA,22,8,19,1M50.474S,7.193S
2017,ARA,22,9,5,1M50.275S,12.348S
2017,ARA,22,10,44,1M50.670S,13.158S
2017,ARA,22,11,36,1M51.501S,15.173S
2017,ARA,22,12,29,1M51.476S,18.898S
2017,ARA,22,13,43,1M51.360S,21.638S
2017,ARA,22,14,53,1M51.071S,24.241S
2017,ARA,22,15,45,1M51.095S,24.514S
2017,ARA,22,16,94,1M50.970S,28.884S
2017,ARA,22,17,42,1M51.474S,30.204S
2017,ARA,22,18,8,1M51.582S,30.644S
2017,ARA,22,19,9,1M52.634S,34.822S
2017,ARA,22,20,38,1M52.517S,34.845S
2017,ARA,22,21,76,1M52.231S,45.446S
2017,ARA,22,22,22,1M52.048S,45.706S
2017,ARA,23,1,93,1M49.974S,
2017,ARA,23,2,26,1M49.739S,0.879S
2017,ARA,23,3,99,1M50.040S,2.028S
2017,ARA,23,4,25,1M49.729S,5.256S
2017,ARA,23,5,46,1M49.966S,5.882S
2017,ARA,23,6,41,1M50.527S,6.962S
2017,ARA,23,7,4,1M50.265S,7.455S
2017,ARA,23,8,19,1M50.691S,7.910S
2017,ARA,23,9,5,1M50.628S,13.002S
2017,ARA,23,10,44,1M50.891S,14.075S
2017,ARA,23,11,36,1M51.993S,17.192S
2017,ARA,23,12,29,1M51.708S,20.632S
2017,ARA,23,13,43,1M52.222S,23.886S
2017,ARA,23,14,45,1M50.983S,25.523S
2017,ARA,23,15,53,1M51.815S,26.082S
2017,ARA,23,16,94,1M51.392S,30.302S
2017,ARA,23,17,42,1M51.644S,31.874S
2017,ARA,23,18,8,1M51.278S,31.948S
2017,ARA,23,19,38,1M51.425S,36.296S
2017,ARA,23,20,9,1M52.994S,37.842S
2017,ARA,23,21,76,1M52.127S,47.599S
2017,ARA,23,22,22,1M51.915S,47.647S
2017,ARG,1,1,93,1M42.072S,
2017,ARG,1,2,35,1M43.434S,1.362S
2017,ARG,1,3,25,1M43.753S,1.681S
2017,ARG,1,4,46,1M43.887S,1.815S
2017,ARG,1,5,9,1M44.479S,2.407S
2017,ARG,1,6,26,1M44.688S,2.616S
2017,ARG,1,7,17,1M44.812S,2.740S
2017,ARG,1,8,94,1M44.868S,2.796S
2017,ARG,1,9,4,1M44.941S,2.869S
2017,ARG,1,10,19,1M45.093S,3.021S
2017,ARG,1,11,41,1M45.310S,3.238S
2017,ARG,1,12,5,1M45.465S,3.393S
2017,ARG,1,13,45,1M45.626S,3.554S
2017,ARG,1,14,43,1M45.790S,3.718S
2017,ARG,1,15,42,1M46.063S,3.991S
2017,ARG,1,16,29,1M46.610S,4.538S
2017,ARG,1,17,53,1M46.848S,4.776S
2017,ARG,1,18,44,1M47.094S,5.022S
2017,ARG,1,19,38,1M47.598S,5.526S
2017,ARG,1,20,22,1M48.047S,5.975S
2017,ARG,1,21,8,1M48.142S,6.070S
2017,ARG,1,22,76,1M50.072S,8.000S
2017,ARG,2,1,93,1M40.130S,
2017,ARG,2,2,35,1M40.633S,1.865S
2017,ARG,2,3,25,1M40.626S,2.177S
2017,ARG,2,4,46,1M40.686S,2.371S
2017,ARG,2,5,9,1M40.868S,3.145S
2017,ARG,2,6,26,1M40.838S,3.324S
2017,ARG,2,7,94,1M40.889S,3.555S
2017,ARG,2,8,4,1M41.115S,3.854S
